,Symphony_Camp_Id,Symphony_Placement_Id,Product,Campaign,Media_Type,Media,Position,Format,Size,Target_Market,Spot_Type,Ad_Type,Ad_Format,Date,Daily_Est_Imp,Daily_Est_Clk,Daily_Cost,Buying_Type,Imp_Trackable,Click_Trackable,Total_Est_Imp,Total_Est_Click,Total_Cost,Imp,uv,Click,Clicker,visits,visitDuration,uniquePageviews,dailyVisitors,视频,mobile,通栏,pc,信息流,首页,论坛,新闻,播放页,频道,搜狐,画中画,全屏,广告,贴片,半幅,剧目,app,banner,通发,某支,ott,优酷,腾讯,iphone,android,移动,框内,焦点,前贴,定向,开机,车型,客户端,大图,单个,咖啡厅,suv,剧场,top,轮播,mo,所有,正文,帖子,汽车,大型,文章,下单,车系,word_cluster,qcost,Leads
3164,2095790581-1120606724,2095790581-1120606724-695624758-24,Dream Car,2017 Dream Car Campaign,News APP,TencentNews,新闻客户端,腾讯新闻APP-信息流视频-外链,见“腾讯新闻APP-信息流视频-外链”素材规范页卡,,Paid,Feeds ad,Video,2017-07-30,680000.0,680.0,27200.0,CPM,True,True,30576000,30576,1223040.0,582690.0,494566,3577.0,3185,1961.0,63121.0,1961.0,1958.0,0.20897232389776305,0.0,0.0,0.0,0.26516115608268404,0.0,0.0,0.5734399303923715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31804140853215535,0.0,0.0,0.0,0.0,0.0,0.34221851494043604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34982388670712394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,
3165,2095790581-1120606724,2095790581-1120606724-361596326-34,Dream Car,2017 Dream Car Campaign,Lifestyle,Wifi,B类咖啡厅,全屏广告,手机端：300*300，Htlm5＜300K，8秒，不能含声音,,Bonus,Openning Page,Pic,2017-07-30,10000.0,700.0,0.0,CPM,True,True,466000,32620,0.0,12020.0,11213,838.0,414,547.0,8650.0,547.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268747051433516,0.48569075904182085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975009187531486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,"(-1, 0]",
3166,77937635-1298837869,77937635-1298837869-68899391-1,smart,2017 smart branding campaign - Tailor made Launch Phase,Video,TencentVideo,腾讯视频-移动-点播-前贴片30s【包断百分比：13%】【综艺：奔跑吧兄弟】【位置：贴三】,前贴片,详见素材规范页卡,,Paid,Video,Video,2017-07-30,428000.0,428.0,34244.28,CPM,True,True,31250000,31250,2500000.0,144237.0,125866,264.0,224,10.0,303.0,10.0,10.0,0.18219327403808103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5440622295700732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983644461165674,0.0,0.0,0.28729419902495684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,,
3167,77937635-1298837869,77937635-1298837869-68899391-1,smart,2017 smart branding campaign - Tailor made Launch Phase,Video,TencentVideo,腾讯视频-移动-点播-前贴片30s【包断百分比：13%】【综艺：奔跑吧兄弟】【位置：贴三】,前贴片,详见素材规范页卡,,Paid,Video,Video,2017-07-31,428000.0,428.0,34244.28,CPM,True,True,31250000,31250,2500000.0,129695.0,112124,207.0,178,13.0,273.0,13.0,13.0,0.18219327403808103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5440622295700732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983644461165674,0.0,0.0,0.28729419902495684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,,
3168,2095790581-1120606724,2095790581-1120606724-361596326-34,Dream Car,2017 Dream Car Campaign,Lifestyle,Wifi,B类咖啡厅,全屏广告,手机端：300*300，Htlm5＜300K，8秒，不能含声音,,Bonus,Openning Page,Pic,2017-07-31,10000.0,700.0,0.0,CPM,True,True,466000,32620,0.0,11995.0,11212,862.0,469,581.0,11397.0,581.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268747051433516,0.48569075904182085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975009187531486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,"(-1, 0]",
3169,2095790581-1120606724,2095790581-1120606724-695624758-24,Dream Car,2017 Dream Car Campaign,News APP,TencentNews,新闻客户端,腾讯新闻APP-信息流视频-外链,见“腾讯新闻APP-信息流视频-外链”素材规范页卡,,Paid,Feeds ad,Video,2017-07-31,680000.0,680.0,27200.0,CPM,True,True,30576000,30576,1223040.0,596265.0,508169,3730.0,3277,2050.0,75905.0,2050.0,2046.0,0.20897232389776305,0.0,0.0,0.0,0.26516115608268404,0.0,0.0,0.5734399303923715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31804140853215535,0.0,0.0,0.0,0.0,0.0,0.34221851494043604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34982388670712394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,
3170,2095790581-1120606724,2095790581-1120606724-840135042-4,Dream Car,2017 Dream Car Campaign,Video,iQiyi,多屏视频播放框内,30s-前贴【剧目定投】,PC端贴片广告规范;? 客户必须提供源文件;? 视频类的源文件格式可以是MP4、AVI、MPEG、MOV等视频格式，FLASH格式只支持FLV，AVI格式的不支持IV4和IV41编码文件。;? 源文件的码流在2M至5M之间;? 源文件无大小限制;? 源文件尺寸：视频比例为16:9，尺寸不小于1280*720;? 客户提供的源文件，必须严格按照时间规定5秒、15秒或30秒。;? 只能上下两边加黑边，左右两边不能有黑边;? 左上角广告水印最大遮挡区域76*40px ，“会员跳广告”“了解详情”最大遮挡区域250*90px，仅供参考，重要信息请避让;移动端贴片广告规范;? 客户必须提供源文件;? 视频类的源文件格式可以是MP4、AVI、MPEG、MOV等视频格式，FLASH格式只支持FLV，AVI格式的不支持IV4和IV41编码文件。;? 源文件的码流在2M至5M之间;? 源文件尺寸：视频比例为16:9，尺寸不小于1280*720;? 客户提供的源文件，必须严格按照时间规定5秒、15秒或30秒。;? 只能上下两边加黑边，左右两边不能有黑边;? 素材必须带有声音（若无声音需添加音轨），否则会造成移动端视频播放不正常；;? 点击跳转：;1）不支持https开头的监测代码;2）页面上不能有调用用户硬件设备的代码{包括GPS定位、摄像头（在7.4版本，iPhone和Gphone都可以支持，ipad暂不支持）、陀螺仪等};3） 目前手机端只支持竖屏，不支持横屏，客户落地页需做适配;4）涉及到IOS端广告（包括ipad及iphone端）代码（包括曝光监测、点击监测及跳转地址），必须满足如下条件：;代码的样式仍然是http打头。;代码需同时支持HTTP和HTTPS协议;曝光、点击监测代码不能存在多家监测串码的情况，全部分开提供。;点击监测代码如果串了跳转链接的话，需确保被串的跳转链接是https开头；否则，请将点击监测与跳转链接分开给到。;? 最大遮挡区域：倒计时：390*70px；了解详情：2048*100px；左上角广告水印最大遮挡区域76*40px；仅供参考；;TV端贴片广告规范;? 客户必须提供720P以上高清源文件;? 视频类的源文件格式可以是MP4、AVI、MPEG、MOV等视频格式;? 源文件的码率在10Mb及以上;? 视频素材比例为16:9;? 尺寸大于等于1280*720;? 客户提供的源文件，必须严格按照时间规定5秒、15秒或30秒。;? 只能上下两边加黑边，左右两边不能有黑边;? 左上角广告水印最大遮挡区域76*40px ，广告标识：80*38px；倒计时：150*150px； tip提示：1920*82px；仅供参考，重要信息请避让，避免遮挡,,Paid,Video,Video,2017-07-31,466311.111,4663.11111,27978.67,CPM,True,True,20984000,209840,1259014.0,195100.0,189017,15496.0,12330,5296.0,80135.0,5296.0,5277.0,0.314881800527429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070052974658342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335054527448098,0.0,0.5993054412649204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,,
3171,2095790581-1120606724,2095790581-1120606724-1403902596-30,Dream Car,2017 Dream Car Campaign,Lifestyle,Wifi,星巴克（江浙沪）,全屏广告,手机端：300*300，Htlm5＜300K，8秒，不能含声音,,Paid,Openning Page,Pic,2017-07-31,16000.0,1120.0,5758.08,CPM,True,True,695000,48650,250129.0,20374.0,17103,1733.0,944,956.0,11452.0,956.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857690586702327,0.36742154834406876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,"(200000, 500000]",
3172,2095790581-1120606724,2095790581-1120606724-1373177117-32,Dream Car,2017 Dream Car Campaign,Lifestyle,Wifi,机场（深圳，天津，杭州）,全屏广告,手机端：300*300，Htlm5＜300K，8秒，不能含声音,,Paid,Openning Page,Pic,2017-07-31,6000.0,420.0,2159.28,CPM,True,True,217000,15190,78098.0,14009.0,12927,1099.0,1081,976.0,12368.0,976.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2823511522775056,0.2602807539008402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,"(50000, 200000]",
3173,2095790581-1120606724,2095790581-1120606724-1622785313-33,Dream Car,2017 Dream Car Campaign,Lifestyle,Wifi,太平洋咖啡厅  Costa,全屏广告,手机端：300*300，Htlm5＜300K，8秒，不能含声音,,Paid,Openning Page,Pic,2017-07-31,18000.0,1260.0,6477.84,CPM,True,True,833000,58310,299794.0,21033.0,19947,1595.0,1184,1198.0,10359.0,1198.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542696648280586,0.32657764879605644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4689984436370109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,"(200000, 500000]",
3174,2095790581-1120606724,2095790581-1120606724-32906635-3,Dream Car,2017 Dream Car Campaign,Video,Youku,优酷多屏（PC+Mobile）-视频播放页,30秒前贴【剧目定投】,In-video 广告素材要求事项;1、 贴片素材：;1.1 素材格式：MP4 格式;1.2 素材尺寸：1280×720px 以上，且宽、高比例为 16：9。;1.3 素材码率：≥5Mbps,,Paid,Video,Video,2017-07-31,,,,CPM,True,True,0,0,0.0,203759.0,181134,7513.0,6108,2527.0,68039.0,2528.0,2515.0,0.29412447005469994,0.37789089873034276,0.0,0.33395080958749435,0.0,0.0,0.0,0.0,0.4097300547839081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47358298949727357,0.0,0.0,0.0,0.0,0.0,0.5167267709469617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"(-1, 0]",
3175,2095790581-1120606724,2095790581-1120606724-32906635-2,Dream Car,2017 Dream Car Campaign,Video,Youku,优酷多屏（PC+Mobile）-视频播放页,30秒前贴【剧目定投】,In-video 广告素材要求事项;1、 贴片素材：;1.1 素材格式：MP4 格式;1.2 素材尺寸：1280×720px 以上，且宽、高比例为 16：9。;1.3 素材码率：≥5Mbps,,Paid,Video,Video,2017-07-31,229311.111,1146.555555,11792.32,CPM,True,True,10319000,51595,530646.0,60440.0,55005,739.0,492,332.0,26172.0,332.0,332.0,0.29412447005469994,0.37789089873034276,0.0,0.33395080958749435,0.0,0.0,0.0,0.0,0.4097300547839081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47358298949727357,0.0,0.0,0.0,0.0,0.0,0.5167267709469617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"(500000, 1000000]",
3176,2095790581-1120606724,2095790581-1120606724-32906635-2,Dream Car,2017 Dream Car Campaign,Video,Youku,优酷多屏（PC+Mobile）-视频播放页,30秒前贴【剧目定投】,In-video 广告素材要求事项;1、 贴片素材：;1.1 素材格式：MP4 格式;1.2 素材尺寸：1280×720px 以上，且宽、高比例为 16：9。;1.3 素材码率：≥5Mbps,,Paid,Video,Video,2017-08-01,229311.111,1146.555555,11792.32,CPM,True,True,10319000,51595,530646.0,26945.0,23071,447.0,302,202.0,11250.0,202.0,201.0,0.29412447005469994,0.37789089873034276,0.0,0.33395080958749435,0.0,0.0,0.0,0.0,0.4097300547839081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47358298949727357,0.0,0.0,0.0,0.0,0.0,0.5167267709469617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"(500000, 1000000]",
3177,2095790581-1120606724,2095790581-1120606724-32906635-3,Dream Car,2017 Dream Car Campaign,Video,Youku,优酷多屏（PC+Mobile）-视频播放页,30秒前贴【剧目定投】,In-video 广告素材要求事项;1、 贴片素材：;1.1 素材格式：MP4 格式;1.2 素材尺寸：1280×720px 以上，且宽、高比例为 16：9。;1.3 素材码率：≥5Mbps,,Paid,Video,Video,2017-08-01,,,,CPM,True,True,0,0,0.0,179364.0,157711,8510.0,6753,2610.0,66986.0,2610.0,2592.0,0.29412447005469994,0.37789089873034276,0.0,0.33395080958749435,0.0,0.0,0.0,0.0,0.4097300547839081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47358298949727357,0.0,0.0,0.0,0.0,0.0,0.5167267709469617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"(-1, 0]",
3178,2095790581-1120606724,2095790581-1120606724-1622785313-33,Dream Car,2017 Dream Car Campaign,Lifestyle,Wifi,太平洋咖啡厅  Costa,全屏广告,手机端：300*300，Htlm5＜300K，8秒，不能含声音,,Paid,Openning Page,Pic,2017-08-01,18000.0,1260.0,6477.84,CPM,True,True,833000,58310,299794.0,21285.0,19923,1536.0,1050,1167.0,13557.0,1167.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542696648280586,0.32657764879605644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4689984436370109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,"(200000, 500000]",
3179,2095790581-1120606724,2095790581-1120606724-1373177117-32,Dream Car,2017 Dream Car Campaign,Lifestyle,Wifi,机场（深圳，天津，杭州）,全屏广告,手机端：300*300，Htlm5＜300K，8秒，不能含声音,,Paid,Openning Page,Pic,2017-08-01,6000.0,420.0,2159.28,CPM,True,True,217000,15190,78098.0,12946.0,12116,1005.0,990,881.0,11643.0,881.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2823511522775056,0.2602807539008402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,"(50000, 200000]",
3180,2095790581-1120606724,2095790581-1120606724-1403902596-30,Dream Car,2017 Dream Car Campaign,Lifestyle,Wifi,星巴克（江浙沪）,全屏广告,手机端：300*300，Htlm5＜300K，8秒，不能含声音,,Paid,Openning Page,Pic,2017-08-01,16000.0,1120.0,5758.08,CPM,True,True,695000,48650,250129.0,20278.0,15833,1659.0,860,933.0,12759.0,933.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39857690586702327,0.36742154834406876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,"(200000, 500000]",
3181,2095790581-1120606724,2095790581-1120606724-840135042-4,Dream Car,2017 Dream Car Campaign,Video,iQiyi,多屏视频播放框内,30s-前贴【剧目定投】,PC端贴片广告规范;? 客户必须提供源文件;? 视频类的源文件格式可以是MP4、AVI、MPEG、MOV等视频格式，FLASH格式只支持FLV，AVI格式的不支持IV4和IV41编码文件。;? 源文件的码流在2M至5M之间;? 源文件无大小限制;? 源文件尺寸：视频比例为16:9，尺寸不小于1280*720;? 客户提供的源文件，必须严格按照时间规定5秒、15秒或30秒。;? 只能上下两边加黑边，左右两边不能有黑边;? 左上角广告水印最大遮挡区域76*40px ，“会员跳广告”“了解详情”最大遮挡区域250*90px，仅供参考，重要信息请避让;移动端贴片广告规范;? 客户必须提供源文件;? 视频类的源文件格式可以是MP4、AVI、MPEG、MOV等视频格式，FLASH格式只支持FLV，AVI格式的不支持IV4和IV41编码文件。;? 源文件的码流在2M至5M之间;? 源文件尺寸：视频比例为16:9，尺寸不小于1280*720;? 客户提供的源文件，必须严格按照时间规定5秒、15秒或30秒。;? 只能上下两边加黑边，左右两边不能有黑边;? 素材必须带有声音（若无声音需添加音轨），否则会造成移动端视频播放不正常；;? 点击跳转：;1）不支持https开头的监测代码;2）页面上不能有调用用户硬件设备的代码{包括GPS定位、摄像头（在7.4版本，iPhone和Gphone都可以支持，ipad暂不支持）、陀螺仪等};3） 目前手机端只支持竖屏，不支持横屏，客户落地页需做适配;4）涉及到IOS端广告（包括ipad及iphone端）代码（包括曝光监测、点击监测及跳转地址），必须满足如下条件：;代码的样式仍然是http打头。;代码需同时支持HTTP和HTTPS协议;曝光、点击监测代码不能存在多家监测串码的情况，全部分开提供。;点击监测代码如果串了跳转链接的话，需确保被串的跳转链接是https开头；否则，请将点击监测与跳转链接分开给到。;? 最大遮挡区域：倒计时：390*70px；了解详情：2048*100px；左上角广告水印最大遮挡区域76*40px；仅供参考；;TV端贴片广告规范;? 客户必须提供720P以上高清源文件;? 视频类的源文件格式可以是MP4、AVI、MPEG、MOV等视频格式;? 源文件的码率在10Mb及以上;? 视频素材比例为16:9;? 尺寸大于等于1280*720;? 客户提供的源文件，必须严格按照时间规定5秒、15秒或30秒。;? 只能上下两边加黑边，左右两边不能有黑边;? 左上角广告水印最大遮挡区域76*40px ，广告标识：80*38px；倒计时：150*150px； tip提示：1920*82px；仅供参考，重要信息请避让，避免遮挡,,Paid,Video,Video,2017-08-01,466311.111,4663.11111,27978.67,CPM,True,True,20984000,209840,1259014.0,147323.0,141800,13387.0,10681,4563.0,94089.0,4564.0,4548.0,0.314881800527429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070052974658342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335054527448098,0.0,0.5993054412649204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,,
3182,2095790581-1120606724,2095790581-1120606724-840135042-5,Dream Car,2017 Dream Car Campaign,Video,iQiyi,多屏视频播放框内,30s-前贴【剧目定投】,PC端贴片广告规范;? 客户必须提供源文件;? 视频类的源文件格式可以是MP4、AVI、MPEG、MOV等视频格式，FLASH格式只支持FLV，AVI格式的不支持IV4和IV41编码文件。;? 源文件的码流在2M至5M之间;? 源文件无大小限制;? 源文件尺寸：视频比例为16:9，尺寸不小于1280*720;? 客户提供的源文件，必须严格按照时间规定5秒、15秒或30秒。;? 只能上下两边加黑边，左右两边不能有黑边;? 左上角广告水印最大遮挡区域76*40px ，“会员跳广告”“了解详情”最大遮挡区域250*90px，仅供参考，重要信息请避让;移动端贴片广告规范;? 客户必须提供源文件;? 视频类的源文件格式可以是MP4、AVI、MPEG、MOV等视频格式，FLASH格式只支持FLV，AVI格式的不支持IV4和IV41编码文件。;? 源文件的码流在2M至5M之间;? 源文件尺寸：视频比例为16:9，尺寸不小于1280*720;? 客户提供的源文件，必须严格按照时间规定5秒、15秒或30秒。;? 只能上下两边加黑边，左右两边不能有黑边;? 素材必须带有声音（若无声音需添加音轨），否则会造成移动端视频播放不正常；;? 点击跳转：;1）不支持https开头的监测代码;2）页面上不能有调用用户硬件设备的代码{包括GPS定位、摄像头（在7.4版本，iPhone和Gphone都可以支持，ipad暂不支持）、陀螺仪等};3） 目前手机端只支持竖屏，不支持横屏，客户落地页需做适配;4）涉及到IOS端广告（包括ipad及iphone端）代码（包括曝光监测、点击监测及跳转地址），必须满足如下条件：;代码的样式仍然是http打头。;代码需同时支持HTTP和HTTPS协议;曝光、点击监测代码不能存在多家监测串码的情况，全部分开提供。;点击监测代码如果串了跳转链接的话，需确保被串的跳转链接是https开头；否则，请将点击监测与跳转链接分开给到。;? 最大遮挡区域：倒计时：390*70px；了解详情：2048*100px；左上角广告水印最大遮挡区域76*40px；仅供参考；;TV端贴片广告规范;? 客户必须提供720P以上高清源文件;? 视频类的源文件格式可以是MP4、AVI、MPEG、MOV等视频格式;? 源文件的码率在10Mb及以上;? 视频素材比例为16:9;? 尺寸大于等于1280*720;? 客户提供的源文件，必须严格按照时间规定5秒、15秒或30秒。;? 只能上下两边加黑边，左右两边不能有黑边;? 左上角广告水印最大遮挡区域76*40px ，广告标识：80*38px；倒计时：150*150px； tip提示：1920*82px；仅供参考，重要信息请避让，避免遮挡,,Paid,Video,Video,2017-08-01,,,,CPM,True,True,0,0,0.0,49967.0,48976,787.0,671,499.0,42501.0,499.0,499.0,0.314881800527429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070052974658342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335054527448098,0.0,0.5993054412649204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"(-1, 0]",
3183,2095790581-1120606724,2095790581-1120606724-695624758-24,Dream Car,2017 Dream Car Campaign,News APP,TencentNews,新闻客户端,腾讯新闻APP-信息流视频-外链,见“腾讯新闻APP-信息流视频-外链”素材规范页卡,,Paid,Feeds ad,Video,2017-08-01,680000.0,680.0,27200.0,CPM,True,True,30576000,30576,1223040.0,626821.0,563408,3947.0,3511,2132.0,59168.0,2133.0,2128.0,0.20897232389776305,0.0,0.0,0.0,0.26516115608268404,0.0,0.0,0.5734399303923715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31804140853215535,0.0,0.0,0.0,0.0,0.0,0.34221851494043604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34982388670712394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,
3184,2095790581-1120606724,2095790581-1120606724-361596326-34,Dream Car,2017 Dream Car Campaign,Lifestyle,Wifi,B类咖啡厅,全屏广告,手机端：300*300，Htlm5＜300K，8秒，不能含声音,,Bonus,Openning Page,Pic,2017-08-01,10000.0,700.0,0.0,CPM,True,True,466000,32620,0.0,12142.0,11218,844.0,389,527.0,10409.0,527.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268747051433516,0.48569075904182085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975009187531486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,"(-1, 0]",
3185,2095790581-1120606724,2095790581-1120606724-361596326-34,Dream Car,2017 Dream Car Campaign,Lifestyle,Wifi,B类咖啡厅,全屏广告,手机端：300*300，Htlm5＜300K，8秒，不能含声音,,Bonus,Openning Page,Pic,2017-08-02,10000.0,700.0,0.0,CPM,True,True,466000,32620,0.0,12232.0,11329,852.0,421,573.0,10945.0,573.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268747051433516,0.48569075904182085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6975009187531486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,"(-1, 0]",
3186,2095790581-1120606724,2095790581-1120606724-562328265-37,Dream Car,2017 Dream Car Campaign,Lifestyle,Vogue,Mobile  Homepage,Focus Picture1,600*600<100k,,Paid,Focus Picture,Pic,2017-08-02,120000.0,500.0,21000.0,Day,True,True,1080000,4500,189000.0,142465.0,140614,863.0,860,832.0,2773.0,832.0,832.0,0.0,0.24032193604059454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,"(50000, 200000]",
